Period,Ax,Bx,Gap,Au,Lam,Force
1000,175,335,120,110,0.632,2.81E-10
1000,175,335,120,110,0.634,3.13E-10
1000,175,335,120,110,0.636,3.51E-10
1000,175,335,120,110,0.638,3.30E-10
1000,175,335,120,110,0.64,3.46E-10
1000,175,335,120,110,0.642,4.69E-12
1000,175,335,120,130,0.632,2.93E-10
1000,175,335,120,130,0.634,3.20E-10
1000,175,335,120,130,0.636,3.45E-10
1000,175,335,120,130,0.638,3.49E-10
1000,175,335,120,130,0.64,3.82E-10
1000,175,335,120,130,0.642,6.72E-10
1000,175,335,120,150,0.632,3.01E-10
1000,175,335,120,150,0.634,3.24E-10
1000,175,335,120,150,0.636,3.46E-10
1000,175,335,120,150,0.638,3.63E-10
1000,175,335,120,150,0.64,4.02E-10
1000,175,335,120,150,0.642,-1.53E-10
1000,175,335,170,50,0.632,5.74E-11
1000,175,335,170,50,0.634,5.20E-12
1000,175,335,170,50,0.636,9.73E-11
1000,175,335,170,50,0.638,3.30E-10
1000,175,335,170,50,0.64,2.93E-10
1000,175,335,170,50,0.642,1.60E-10
1000,175,335,170,70,0.632,3.86E-10
1000,175,335,170,70,0.634,3.21E-10
1000,175,335,170,70,0.636,4.94E-10
1000,175,335,170,70,0.638,5.08E-10
1000,175,335,170,70,0.64,4.00E-10
1000,175,335,170,70,0.642,2.17E-10
1000,175,335,170,90,0.632,5.92E-10
1000,175,335,170,90,0.634,5.32E-10
1000,175,335,170,90,0.636,6.06E-10
1000,175,335,170,90,0.638,5.52E-10
1000,175,335,170,90,0.64,4.79E-10
1000,175,335,170,90,0.642,1.79E-10
1000,175,335,170,110,0.632,6.32E-10
1000,175,335,170,110,0.634,6.01E-10
1000,175,335,170,110,0.636,6.15E-10
1000,175,335,170,110,0.638,5.75E-10
1000,175,335,170,110,0.64,5.24E-10
1000,175,335,170,110,0.642,3.05E-11
1000,175,335,170,130,0.632,6.32E-10
1000,175,335,170,130,0.634,6.15E-10
1000,175,335,170,130,0.636,6.11E-10
1000,175,335,170,130,0.638,5.84E-10
1000,175,335,170,130,0.64,5.30E-10
1000,175,335,170,130,0.642,5.18E-10
1000,175,335,170,150,0.632,6.29E-10
1000,175,335,170,150,0.634,6.17E-10
1000,175,335,170,150,0.636,6.08E-10
1000,175,335,170,150,0.638,5.84E-10
1000,175,335,170,150,0.64,5.12E-10
1000,175,335,170,150,0.642,7.99E-11
1000,175,335,220,50,0.632,3.90E-11
1000,175,335,220,50,0.634,2.83E-10
1000,175,335,220,50,0.636,2.11E-10
1000,175,335,220,50,0.638,1.78E-10
1000,175,335,220,50,0.64,1.37E-10
1000,175,335,220,50,0.642,7.67E-11
1000,175,335,220,70,0.632,2.55E-10
1000,175,335,220,70,0.634,3.50E-10
1000,175,335,220,70,0.636,3.30E-10
1000,175,335,220,70,0.638,2.82E-10
1000,175,335,220,70,0.64,2.22E-10
1000,175,335,220,70,0.642,1.07E-10
1000,175,335,220,90,0.632,4.02E-10
1000,175,335,220,90,0.634,3.87E-10
1000,175,335,220,90,0.636,3.95E-10
1000,175,335,220,90,0.638,3.40E-10
1000,175,335,220,90,0.64,2.79E-10
1000,175,335,220,90,0.642,8.32E-11
1000,175,335,220,110,0.632,4.42E-10
1000,175,335,220,110,0.634,4.08E-10
1000,175,335,220,110,0.636,4.06E-10
1000,175,335,220,110,0.638,3.60E-10
1000,175,335,220,110,0.64,2.97E-10
1000,175,335,220,110,0.642,4.17E-11
1000,175,335,220,130,0.632,4.45E-10
1000,175,335,220,130,0.634,4.15E-10
1000,175,335,220,130,0.636,4.00E-10
1000,175,335,220,130,0.638,3.60E-10
1000,175,335,220,130,0.64,2.87E-10
1000,175,335,220,130,0.642,9.05E-11
1000,175,335,220,150,0.632,4.41E-10
1000,175,335,220,150,0.634,4.14E-10
1000,175,335,220,150,0.636,3.92E-10
1000,175,335,220,150,0.638,3.53E-10
1000,175,335,220,150,0.64,2.63E-10
1000,175,335,220,150,0.642,2.34E-10
1000,175,335,270,50,0.632,-1.91E-11
1000,175,335,270,50,0.634,-2.67E-10
1000,175,335,270,50,0.636,-2.05E-10
1000,175,335,270,50,0.638,-1.74E-10
1000,175,335,270,50,0.64,-1.32E-10
1000,175,335,270,50,0.642,-6.04E-11
1000,175,335,270,70,0.632,-2.38E-10
1000,175,335,270,70,0.634,-3.42E-10
1000,175,335,270,70,0.636,-3.26E-10
1000,175,335,270,70,0.638,-2.79E-10
1000,175,335,270,70,0.64,-2.18E-10
1000,175,335,270,70,0.642,-7.88E-11
1000,175,335,270,90,0.632,-3.93E-10
1000,175,335,270,90,0.634,-3.83E-10
1000,175,335,270,90,0.636,-3.92E-10
1000,175,335,270,90,0.638,-3.38E-10
1000,175,335,270,90,0.64,-2.75E-10
1000,175,335,270,90,0.642,-2.69E-11
1000,175,335,270,110,0.632,-4.37E-10
1000,175,335,270,110,0.634,-4.06E-10
1000,175,335,270,110,0.636,-4.04E-10
1000,175,335,270,110,0.638,-3.58E-10
1000,175,335,270,110,0.64,-2.92E-10
1000,175,335,270,110,0.642,6.48E-11
1000,175,335,270,130,0.632,-4.42E-10
1000,175,335,270,130,0.634,-4.13E-10
1000,175,335,270,130,0.636,-3.98E-10
1000,175,335,270,130,0.638,-3.58E-10
1000,175,335,270,130,0.64,-2.80E-10
1000,175,335,270,130,0.642,6.04E-11
1000,175,335,270,150,0.632,-4.39E-10
1000,175,335,270,150,0.634,-4.13E-10
1000,175,335,270,150,0.636,-3.91E-10
1000,175,335,270,150,0.638,-3.51E-10
1000,175,335,270,150,0.64,-2.52E-10
1000,175,335,270,150,0.642,-8.84E-11
1000,175,335,320,50,0.632,-4.17E-11
1000,175,335,320,50,0.634,-2.98E-12
1000,175,335,320,50,0.636,-9.57E-11
1000,175,335,320,50,0.638,-3.27E-10
1000,175,335,320,50,0.64,-2.90E-10
1000,175,335,320,50,0.642,-1.48E-10
1000,175,335,320,70,0.632,-3.73E-10
1000,175,335,320,70,0.634,-3.20E-10
1000,175,335,320,70,0.636,-4.92E-10
1000,175,335,320,70,0.638,-5.06E-10
1000,175,335,320,70,0.64,-3.98E-10
1000,175,335,320,70,0.642,-1.98E-10
1000,175,335,320,90,0.632,-5.85E-10
1000,175,335,320,90,0.634,-5.32E-10
1000,175,335,320,90,0.636,-6.05E-10
1000,175,335,320,90,0.638,-5.50E-10
1000,175,335,320,90,0.64,-4.76E-10
1000,175,335,320,90,0.642,-1.35E-10
1000,175,335,320,110,0.632,-6.28E-10
1000,175,335,320,110,0.634,-6.00E-10
1000,175,335,320,110,0.636,-6.14E-10
1000,175,335,320,110,0.638,-5.74E-10
1000,175,335,320,110,0.64,-5.20E-10
1000,175,335,320,110,0.642,6.64E-11
1000,175,335,320,130,0.632,-6.30E-10
1000,175,335,320,130,0.634,-6.15E-10
1000,175,335,320,130,0.636,-6.11E-10
1000,175,335,320,130,0.638,-5.83E-10
1000,175,335,320,130,0.64,-5.25E-10
1000,175,335,320,130,0.642,-4.35E-10
1000,175,335,320,150,0.632,-6.28E-10
1000,175,335,320,150,0.634,-6.17E-10
1000,175,335,320,150,0.636,-6.07E-10
1000,175,335,320,150,0.638,-5.83E-10
1000,175,335,320,150,0.64,-5.06E-10
1000,175,335,320,150,0.642,6.35E-11
1000,175,335,370,50,0.632,-9.12E-11
1000,175,335,370,50,0.634,3.90E-10
1000,175,335,370,50,0.636,9.13E-11
1000,175,335,370,50,0.638,-2.85E-10
1000,175,335,370,50,0.64,-2.59E-10
1000,175,335,370,50,0.642,-1.15E-10
1000,175,335,370,70,0.632,-1.75E-10
1000,175,335,370,70,0.634,-8.84E-11
1000,175,335,370,70,0.636,-3.26E-10
1000,175,335,370,70,0.638,-3.53E-10
1000,175,335,370,70,0.64,-2.37E-10
1000,175,335,370,70,0.642,-1.58E-10
1000,175,335,370,90,0.632,-2.49E-10
1000,175,335,370,90,0.634,-2.75E-10
1000,175,335,370,90,0.636,-3.68E-10
1000,175,335,370,90,0.638,-3.17E-10
1000,175,335,370,90,0.64,-2.84E-10
1000,175,335,370,90,0.642,-1.85E-10
1000,175,335,370,110,0.632,-2.80E-10
1000,175,335,370,110,0.634,-3.12E-10
1000,175,335,370,110,0.636,-3.50E-10
1000,175,335,370,110,0.638,-3.30E-10
1000,175,335,370,110,0.64,-3.44E-10
1000,175,335,370,110,0.642,8.80E-11
1000,175,335,370,130,0.632,-2.92E-10
1000,175,335,370,130,0.634,-3.20E-10
1000,175,335,370,130,0.636,-3.44E-10
1000,175,335,370,130,0.638,-3.49E-10
1000,175,335,370,130,0.64,-3.80E-10
1000,175,335,370,130,0.642,-6.07E-10
1000,175,335,370,150,0.632,-3.00E-10
1000,175,335,370,150,0.634,-3.24E-10
1000,175,335,370,150,0.636,-3.45E-10
1000,175,335,370,150,0.638,-3.62E-10
1000,175,335,370,150,0.64,-3.99E-10
1000,175,335,370,150,0.642,2.39E-10
1000,175,335,420,50,0.632,-4.50E-11
1000,175,335,420,50,0.634,4.32E-10
1000,175,335,420,50,0.636,1.95E-10
1000,175,335,420,50,0.638,-2.28E-10
1000,175,335,420,50,0.64,-7.86E-11
1000,175,335,420,50,0.642,1.40E-11
1000,175,335,420,70,0.632,-3.71E-11
1000,175,335,420,70,0.634,1.40E-10
1000,175,335,420,70,0.636,-1.43E-10
1000,175,335,420,70,0.638,-1.22E-10
1000,175,335,420,70,0.64,-1.88E-11
1000,175,335,420,70,0.642,-2.39E-11
1000,175,335,420,90,0.632,-4.88E-11
1000,175,335,420,90,0.634,-1.35E-11
1000,175,335,420,90,0.636,-1.60E-10
1000,175,335,420,90,0.638,-7.82E-11
1000,175,335,420,90,0.64,-6.95E-11
1000,175,335,420,90,0.642,-1.15E-10
1000,175,335,420,110,0.632,-6.01E-11
1000,175,335,420,110,0.634,-6.69E-11
1000,175,335,420,110,0.636,-1.29E-10
1000,175,335,420,110,0.638,-9.97E-11
1000,175,335,420,110,0.64,-1.28E-10
1000,175,335,420,110,0.642,6.02E-11
1000,175,335,420,130,0.632,-6.81E-11
1000,175,335,420,130,0.634,-8.54E-11
1000,175,335,420,130,0.636,-1.19E-10
1000,175,335,420,130,0.638,-1.22E-10
1000,175,335,420,130,0.64,-1.65E-10
1000,175,335,420,130,0.642,-2.45E-10
1000,175,335,420,150,0.632,-7.45E-11
1000,175,335,420,150,0.634,-9.42E-11
1000,175,335,420,150,0.636,-1.19E-10
1000,175,335,420,150,0.638,-1.37E-10
1000,175,335,420,150,0.64,-1.90E-10
1000,175,335,420,150,0.642,-3.06E-10
1000,195,215,20,50,0.632,2.78E-13
1000,195,215,20,50,0.634,-1.70E-12
1000,195,215,20,50,0.636,-2.12E-11
1000,195,215,20,50,0.638,-3.12E-11
1000,195,215,20,50,0.64,-3.42E-11
1000,195,215,20,50,0.642,-2.79E-11
1000,195,215,20,70,0.632,-4.00E-14
1000,195,215,20,70,0.634,-4.76E-12
1000,195,215,20,70,0.636,-1.63E-11
1000,195,215,20,70,0.638,-2.34E-11
1000,195,215,20,70,0.64,-2.60E-11
1000,195,215,20,70,0.642,-1.86E-11
1000,195,215,20,90,0.632,-3.11E-13
1000,195,215,20,90,0.634,-3.34E-12
1000,195,215,20,90,0.636,-9.69E-12
1000,195,215,20,90,0.638,-1.39E-11
1000,195,215,20,90,0.64,-1.46E-11
1000,195,215,20,90,0.642,-3.55E-12
1000,195,215,20,110,0.632,-5.37E-13
1000,195,215,20,110,0.634,-1.82E-12
1000,195,215,20,110,0.636,-4.66E-12
1000,195,215,20,110,0.638,-6.34E-12
1000,195,215,20,110,0.64,-5.33E-12
1000,195,215,20,110,0.642,8.73E-12
1000,195,215,20,130,0.632,-6.67E-13
1000,195,215,20,130,0.634,-9.24E-13
1000,195,215,20,130,0.636,-1.80E-12
1000,195,215,20,130,0.638,-1.94E-12
1000,195,215,20,130,0.64,3.41E-13
1000,195,215,20,130,0.642,1.04E-11
1000,195,215,20,150,0.632,-6.94E-13
1000,195,215,20,150,0.634,-4.82E-13
1000,195,215,20,150,0.636,-4.20E-13
1000,195,215,20,150,0.638,2.53E-13
1000,195,215,20,150,0.64,3.65E-12
1000,195,215,20,150,0.642,-1.32E-11
1000,195,215,70,50,0.632,1.07E-12
1000,195,215,70,50,0.634,9.17E-12
1000,195,215,70,50,0.636,-3.11E-11
1000,195,215,70,50,0.638,-4.82E-11
1000,195,215,70,50,0.64,-5.23E-11
1000,195,215,70,50,0.642,-3.69E-11
1000,195,215,70,70,0.632,-3.30E-12
1000,195,215,70,70,0.634,-6.14E-12
1000,195,215,70,70,0.636,-2.80E-11
1000,195,215,70,70,0.638,-3.63E-11
1000,195,215,70,70,0.64,-3.51E-11
1000,195,215,70,70,0.642,-8.01E-12
1000,195,215,70,90,0.632,-4.67E-12
1000,195,215,70,90,0.634,-6.40E-12
1000,195,215,70,90,0.636,-1.55E-11
1000,195,215,70,90,0.638,-1.70E-11
1000,195,215,70,90,0.64,-1.05E-11
1000,195,215,70,90,0.642,2.87E-11
1000,195,215,70,110,0.632,-4.56E-12
1000,195,215,70,110,0.634,-3.39E-12
1000,195,215,70,110,0.636,-4.93E-12
1000,195,215,70,110,0.638,-2.16E-12
1000,195,215,70,110,0.64,8.39E-12
1000,195,215,70,110,0.642,5.10E-11
1000,195,215,70,130,0.632,-3.95E-12
1000,195,215,70,130,0.634,-1.00E-12
1000,195,215,70,130,0.636,1.13E-12
1000,195,215,70,130,0.638,6.23E-12
1000,195,215,70,130,0.64,2.00E-11
1000,195,215,70,130,0.642,3.25E-12
1000,195,215,70,150,0.632,-3.16E-12
1000,195,215,70,150,0.634,5.70E-13
1000,195,215,70,150,0.636,4.35E-12
1000,195,215,70,150,0.638,1.09E-11
1000,195,215,70,150,0.64,2.83E-11
1000,195,215,70,150,0.642,7.33E-11
1000,195,215,120,50,0.632,5.11E-12
1000,195,215,120,50,0.634,5.56E-11
1000,195,215,120,50,0.636,-1.42E-11
1000,195,215,120,50,0.638,-3.87E-11
1000,195,215,120,50,0.64,-4.15E-11
1000,195,215,120,50,0.642,-2.11E-11
1000,195,215,120,70,0.632,-9.93E-12
1000,195,215,120,70,0.634,2.20E-11
1000,195,215,120,70,0.636,-1.77E-11
1000,195,215,120,70,0.638,-2.63E-11
1000,195,215,120,70,0.64,-1.92E-11
1000,195,215,120,70,0.642,1.93E-11
1000,195,215,120,90,0.632,-7.26E-12
1000,195,215,120,90,0.634,1.23E-11
1000,195,215,120,90,0.636,-2.78E-12
1000,195,215,120,90,0.638,-4.00E-13
1000,195,215,120,90,0.64,1.49E-11
1000,195,215,120,90,0.642,6.49E-11
1000,195,215,120,110,0.632,-1.71E-12
1000,195,215,120,110,0.634,1.25E-11
1000,195,215,120,110,0.636,1.19E-11
1000,195,215,120,110,0.638,2.06E-11
1000,195,215,120,110,0.64,4.12E-11
1000,195,215,120,110,0.642,6.96E-11
1000,195,215,120,130,0.632,2.48E-12
1000,195,215,120,130,0.634,1.49E-11
1000,195,215,120,130,0.636,2.11E-11
1000,195,215,120,130,0.638,3.29E-11
1000,195,215,120,130,0.64,5.75E-11
1000,195,215,120,130,0.642,-6.91E-11
1000,195,215,120,150,0.632,5.79E-12
1000,195,215,120,150,0.634,1.74E-11
1000,195,215,120,150,0.636,2.65E-11
1000,195,215,120,150,0.638,4.00E-11
1000,195,215,120,150,0.64,6.91E-11
1000,195,215,120,150,0.642,2.44E-10
1000,195,215,170,50,0.632,1.19E-11
1000,195,215,170,50,0.634,1.04E-10
1000,195,215,170,50,0.636,1.55E-11
1000,195,215,170,50,0.638,-1.56E-11
1000,195,215,170,50,0.64,-2.11E-11
1000,195,215,170,50,0.642,-7.69E-12
1000,195,215,170,70,0.632,1.27E-11
1000,195,215,170,70,0.634,7.08E-11
1000,195,215,170,70,0.636,1.51E-11
1000,195,215,170,70,0.638,1.96E-12
1000,195,215,170,70,0.64,6.52E-12
1000,195,215,170,70,0.642,3.44E-11
1000,195,215,170,90,0.632,3.10E-11
1000,195,215,170,90,0.634,5.92E-11
1000,195,215,170,90,0.636,3.49E-11
1000,195,215,170,90,0.638,3.43E-11
1000,195,215,170,90,0.64,4.76E-11
1000,195,215,170,90,0.642,7.50E-11
1000,195,215,170,110,0.632,4.09E-11
1000,195,215,170,110,0.634,5.90E-11
1000,195,215,170,110,0.636,5.40E-11
1000,195,215,170,110,0.638,6.14E-11
1000,195,215,170,110,0.64,8.00E-11
1000,195,215,170,110,0.642,4.97E-11
1000,195,215,170,130,0.632,4.63E-11
1000,195,215,170,130,0.634,6.14E-11
1000,195,215,170,130,0.636,6.62E-11
1000,195,215,170,130,0.638,7.74E-11
1000,195,215,170,130,0.64,9.90E-11
1000,195,215,170,130,0.642,-3.52E-11
1000,195,215,170,150,0.632,5.04E-11
1000,195,215,170,150,0.634,6.42E-11
1000,195,215,170,150,0.636,7.31E-11
1000,195,215,170,150,0.638,8.63E-11
1000,195,215,170,150,0.64,1.10E-10
1000,195,215,170,150,0.642,2.67E-10
1000,195,215,220,50,0.632,9.93E-12
1000,195,215,220,50,0.634,6.54E-11
1000,195,215,220,50,0.636,2.45E-11
1000,195,215,220,50,0.638,4.18E-12
1000,195,215,220,50,0.64,-3.66E-12
1000,195,215,220,50,0.642,-1.21E-12
1000,195,215,220,70,0.632,4.23E-11
1000,195,215,220,70,0.634,7.57E-11
1000,195,215,220,70,0.636,4.12E-11
1000,195,215,220,70,0.638,2.74E-11
1000,195,215,220,70,0.64,2.42E-11
1000,195,215,220,70,0.642,3.25E-11
1000,195,215,220,90,0.632,7.08E-11
1000,195,215,220,90,0.634,8.52E-11
1000,195,215,220,90,0.636,6.62E-11
1000,195,215,220,90,0.638,5.99E-11
1000,195,215,220,90,0.64,6.18E-11
1000,195,215,220,90,0.642,5.98E-11
1000,195,215,220,110,0.632,8.45E-11
1000,195,215,220,110,0.634,9.33E-11
1000,195,215,220,110,0.636,8.66E-11
1000,195,215,220,110,0.638,8.64E-11
1000,195,215,220,110,0.64,9.19E-11
1000,195,215,220,110,0.642,3.44E-11
1000,195,215,220,130,0.632,9.07E-11
1000,195,215,220,130,0.634,9.84E-11
1000,195,215,220,130,0.636,9.88E-11
1000,195,215,220,130,0.638,1.02E-10
1000,195,215,220,130,0.64,1.09E-10
1000,195,215,220,130,0.642,-1.32E-11
1000,195,215,220,150,0.632,9.42E-11
1000,195,215,220,150,0.634,1.02E-10
1000,195,215,220,150,0.636,1.05E-10
1000,195,215,220,150,0.638,1.10E-10
1000,195,215,220,150,0.64,1.16E-10
1000,195,215,220,150,0.642,3.08E-11
1000,195,215,270,50,0.632,5.01E-12
1000,195,215,270,50,0.634,1.50E-11
1000,195,215,270,50,0.636,1.01E-11
1000,195,215,270,50,0.638,4.86E-12
1000,195,215,270,50,0.64,1.46E-12
1000,195,215,270,50,0.642,1.39E-12
1000,195,215,270,70,0.632,2.10E-11
1000,195,215,270,70,0.634,2.76E-11
1000,195,215,270,70,0.636,2.16E-11
1000,195,215,270,70,0.638,1.67E-11
1000,195,215,270,70,0.64,1.40E-11
1000,195,215,270,70,0.642,1.56E-11
1000,195,215,270,90,0.632,3.45E-11
1000,195,215,270,90,0.634,3.84E-11
1000,195,215,270,90,0.636,3.43E-11
1000,195,215,270,90,0.638,3.11E-11
1000,195,215,270,90,0.64,3.00E-11
1000,195,215,270,90,0.642,2.68E-11
1000,195,215,270,110,0.632,4.24E-11
1000,195,215,270,110,0.634,4.54E-11
1000,195,215,270,110,0.636,4.39E-11
1000,195,215,270,110,0.638,4.28E-11
1000,195,215,270,110,0.64,4.31E-11
1000,195,215,270,110,0.642,1.94E-11
1000,195,215,270,130,0.632,4.64E-11
1000,195,215,270,130,0.634,4.91E-11
1000,195,215,270,130,0.636,4.94E-11
1000,195,215,270,130,0.638,4.99E-11
1000,195,215,270,130,0.64,5.02E-11
1000,195,215,270,130,0.642,2.14E-12
1000,195,215,270,150,0.632,4.84E-11
1000,195,215,270,150,0.634,5.10E-11
1000,195,215,270,150,0.636,5.22E-11
1000,195,215,270,150,0.638,5.34E-11
1000,195,215,270,150,0.64,5.26E-11
1000,195,215,270,150,0.642,1.39E-11
1000,195,215,320,50,0.632,-2.16E-12
1000,195,215,320,50,0.634,-1.28E-11
1000,195,215,320,50,0.636,-8.80E-12
1000,195,215,320,50,0.638,-3.94E-12
1000,195,215,320,50,0.64,-3.48E-13
1000,195,215,320,50,0.642,2.59E-12
1000,195,215,320,70,0.632,-1.86E-11
1000,195,215,320,70,0.634,-2.62E-11
1000,195,215,320,70,0.636,-2.07E-11
1000,195,215,320,70,0.638,-1.59E-11
1000,195,215,320,70,0.64,-1.28E-11
1000,195,215,320,70,0.642,-8.77E-12
1000,195,215,320,90,0.632,-3.29E-11
1000,195,215,320,90,0.634,-3.74E-11
1000,195,215,320,90,0.636,-3.36E-11
1000,195,215,320,90,0.638,-3.04E-11
1000,195,215,320,90,0.64,-2.85E-11
1000,195,215,320,90,0.642,-1.47E-11
1000,195,215,320,110,0.632,-4.13E-11
1000,195,215,320,110,0.634,-4.46E-11
1000,195,215,320,110,0.636,-4.33E-11
1000,195,215,320,110,0.638,-4.21E-11
1000,195,215,320,110,0.64,-4.11E-11
1000,195,215,320,110,0.642,-1.75E-12
1000,195,215,320,130,0.632,-4.56E-11
1000,195,215,320,130,0.634,-4.85E-11
1000,195,215,320,130,0.636,-4.89E-11
1000,195,215,320,130,0.638,-4.90E-11
1000,195,215,320,130,0.64,-4.76E-11
1000,195,215,320,130,0.642,1.63E-11
1000,195,215,320,150,0.632,-4.78E-11
1000,195,215,320,150,0.634,-5.05E-11
1000,195,215,320,150,0.636,-5.17E-11
1000,195,215,320,150,0.638,-5.25E-11
1000,195,215,320,150,0.64,-4.90E-11
1000,195,215,320,150,0.642,7.23E-13
1000,195,215,370,50,0.632,-6.69E-12
1000,195,215,370,50,0.634,-6.29E-11
1000,195,215,370,50,0.636,-2.33E-11
1000,195,215,370,50,0.638,-3.47E-12
1000,195,215,370,50,0.64,4.43E-12
1000,195,215,370,50,0.642,3.90E-12
1000,195,215,370,70,0.632,-3.97E-11
1000,195,215,370,70,0.634,-7.42E-11
1000,195,215,370,70,0.636,-4.05E-11
1000,195,215,370,70,0.638,-2.69E-11
1000,195,215,370,70,0.64,-2.33E-11
1000,195,215,370,70,0.642,-2.78E-11
1000,195,215,370,90,0.632,-6.93E-11
1000,195,215,370,90,0.634,-8.44E-11
1000,195,215,370,90,0.636,-6.57E-11
1000,195,215,370,90,0.638,-5.93E-11
1000,195,215,370,90,0.64,-6.08E-11
1000,195,215,370,90,0.642,-5.06E-11
1000,195,215,370,110,0.632,-8.36E-11
1000,195,215,370,110,0.634,-9.27E-11
1000,195,215,370,110,0.636,-8.62E-11
1000,195,215,370,110,0.638,-8.59E-11
1000,195,215,370,110,0.64,-9.06E-11
1000,195,215,370,110,0.642,-1.80E-11
1000,195,215,370,130,0.632,-9.01E-11
1000,195,215,370,130,0.634,-9.79E-11
1000,195,215,370,130,0.636,-9.84E-11
1000,195,215,370,130,0.638,-1.02E-10
1000,195,215,370,130,0.64,-1.07E-10
1000,195,215,370,130,0.642,3.40E-11
1000,195,215,370,150,0.632,-9.38E-11
1000,195,215,370,150,0.634,-1.01E-10
1000,195,215,370,150,0.636,-1.05E-10
1000,195,215,370,150,0.638,-1.10E-10
1000,195,215,370,150,0.64,-1.13E-10
1000,195,215,370,150,0.642,-1.36E-11
1000,195,215,420,50,0.632,-9.21E-12
1000,195,215,420,50,0.634,-1.01E-10
1000,195,215,420,50,0.636,-1.48E-11
1000,195,215,420,50,0.638,1.59E-11
1000,195,215,420,50,0.64,2.15E-11
1000,195,215,420,50,0.642,8.91E-12
1000,195,215,420,70,0.632,-1.04E-11
1000,195,215,420,70,0.634,-6.97E-11
1000,195,215,420,70,0.636,-1.48E-11
1000,195,215,420,70,0.638,-1.70E-12
1000,195,215,420,70,0.64,-6.14E-12
1000,195,215,420,70,0.642,-3.22E-11
1000,195,215,420,90,0.632,-2.98E-11
1000,195,215,420,90,0.634,-5.87E-11
1000,195,215,420,90,0.636,-3.46E-11
1000,195,215,420,90,0.638,-3.41E-11
1000,195,215,420,90,0.64,-4.71E-11
1000,195,215,420,90,0.642,-7.02E-11
1000,195,215,420,110,0.632,-4.03E-11
1000,195,215,420,110,0.634,-5.87E-11
1000,195,215,420,110,0.636,-5.38E-11
1000,195,215,420,110,0.638,-6.12E-11
1000,195,215,420,110,0.64,-7.94E-11
1000,195,215,420,110,0.642,-3.77E-11
1000,195,215,420,130,0.632,-4.60E-11
1000,195,215,420,130,0.634,-6.12E-11
1000,195,215,420,130,0.636,-6.60E-11
1000,195,215,420,130,0.638,-7.72E-11
1000,195,215,420,130,0.64,-9.82E-11
1000,195,215,420,130,0.642,6.15E-11
1000,195,215,420,150,0.632,-5.02E-11
1000,195,215,420,150,0.634,-6.40E-11
1000,195,215,420,150,0.636,-7.30E-11
1000,195,215,420,150,0.638,-8.60E-11
1000,195,215,420,150,0.64,-1.09E-10
1000,195,215,420,150,0.642,-2.48E-10
1000,195,235,20,50,0.632,3.87E-13
1000,195,235,20,50,0.634,1.45E-11
1000,195,235,20,50,0.636,-3.03E-11
1000,195,235,20,50,0.638,-4.68E-11
1000,195,235,20,50,0.64,-5.26E-11
1000,195,235,20,50,0.642,-4.40E-11
1000,195,235,20,70,0.632,-6.51E-13
1000,195,235,20,70,0.634,-3.50E-12
1000,195,235,20,70,0.636,-2.37E-11
1000,195,235,20,70,0.638,-3.43E-11
1000,195,235,20,70,0.64,-3.85E-11
1000,195,235,20,70,0.642,-2.75E-11
1000,195,235,20,90,0.632,-1.19E-12
1000,195,235,20,90,0.634,-3.86E-12
1000,195,235,20,90,0.636,-1.38E-11
1000,195,235,20,90,0.638,-1.96E-11
1000,195,235,20,90,0.64,-2.07E-11
1000,195,235,20,90,0.642,-3.09E-12
1000,195,235,20,110,0.632,-1.44E-12
1000,195,235,20,110,0.634,-2.31E-12
1000,195,235,20,110,0.636,-6.38E-12
1000,195,235,20,110,0.638,-8.29E-12
1000,195,235,20,110,0.64,-6.23E-12
1000,195,235,20,110,0.642,1.68E-11
1000,195,235,20,130,0.632,-1.51E-12
1000,195,235,20,130,0.634,-1.18E-12
1000,195,235,20,130,0.636,-2.11E-12
1000,195,235,20,130,0.638,-1.67E-12
1000,195,235,20,130,0.64,2.82E-12
1000,195,235,20,130,0.642,1.38E-11
1000,195,235,20,150,0.632,-1.43E-12
1000,195,235,20,150,0.634,-5.52E-13
1000,195,235,20,150,0.636,-2.57E-15
1000,195,235,20,150,0.638,1.73E-12
1000,195,235,20,150,0.64,8.38E-12
1000,195,235,20,150,0.642,1.77E-12
1000,195,235,70,50,0.632,2.43E-12
1000,195,235,70,50,0.634,6.63E-11
1000,195,235,70,50,0.636,-2.65E-11
1000,195,235,70,50,0.638,-6.32E-11
1000,195,235,70,50,0.64,-7.31E-11
1000,195,235,70,50,0.642,-5.03E-11
1000,195,235,70,70,0.632,-7.93E-12
1000,195,235,70,70,0.634,1.87E-11
1000,195,235,70,70,0.636,-3.29E-11
1000,195,235,70,70,0.638,-4.83E-11
1000,195,235,70,70,0.64,-4.63E-11
1000,195,235,70,70,0.642,-2.15E-12
1000,195,235,70,90,0.632,-9.40E-12
1000,195,235,70,90,0.634,3.02E-12
1000,195,235,70,90,0.636,-1.71E-11
1000,195,235,70,90,0.638,-1.92E-11
1000,195,235,70,90,0.64,-7.23E-12
1000,195,235,70,90,0.642,5.80E-11
1000,195,235,70,110,0.632,-7.69E-12
1000,195,235,70,110,0.634,1.74E-12
1000,195,235,70,110,0.636,-1.78E-12
1000,195,235,70,110,0.638,4.05E-12
1000,195,235,70,110,0.64,2.34E-11
1000,195,235,70,110,0.642,8.99E-11
1000,195,235,70,130,0.632,-5.55E-12
