Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual
950.0,195.0,335.0,420.0,150.0,0.636,2.6863677064848856e-10,2.95e-10
950.0,175.0,235.0,20.0,50.0,0.632,-1.1637690341433777e-10,-1.0599999999999998e-10
950.0,155.0,215.0,420.0,150.0,0.64,-2.2169888413745381e-10,-2.0699999999999998e-10
950.0,175.0,255.0,120.0,150.0,0.634,1.507916719424104e-10,1.52e-10
950.0,135.0,215.0,170.0,130.0,0.632,2.604213913785935e-10,2.36e-10
950.0,195.0,235.0,370.0,90.0,0.64,-8.231151546346909e-11,-9.240000000000001e-11
950.0,195.0,215.0,20.0,70.0,0.642,3.5813988954213937e-11,1.7800000000000005e-12
950.0,155.0,275.0,420.0,110.0,0.636,-1.3133504962621094e-10,-1.31e-10
950.0,195.0,295.0,170.0,50.0,0.634,9.2331835420209e-11,9.54e-11
950.0,135.0,295.0,70.0,50.0,0.642,-3.831107498422247e-10,-4.11e-10
950.0,175.0,255.0,20.0,110.0,0.634,-2.8136198612581607e-11,-2.2599999999999998e-11
950.0,195.0,315.0,120.0,90.0,0.64,2.1468595522509444e-10,1.95e-10
950.0,115.0,335.0,20.0,150.0,0.632,7.306525658954005e-11,1.34e-11
950.0,195.0,275.0,420.0,110.0,0.642,-1.261418505633289e-11,-4.6700000000000004e-11
950.0,135.0,255.0,70.0,130.0,0.636,5.7110354929298834e-12,3.8199999999999995e-11
950.0,155.0,235.0,370.0,130.0,0.64,-4.109699420572099e-10,-4.01e-10
950.0,155.0,215.0,20.0,130.0,0.638,-2.8567029110639185e-12,1.01e-12
950.0,135.0,295.0,170.0,110.0,0.632,6.930967804824999e-10,6.77e-10
950.0,175.0,315.0,120.0,70.0,0.642,1.322101081100615e-10,1.95e-10
950.0,115.0,315.0,220.0,130.0,0.638,7.271836698855093e-10,7.51e-10
950.0,135.0,215.0,270.0,90.0,0.638,1.4232200425359905e-10,1.46e-10
950.0,135.0,275.0,170.0,130.0,0.634,6.123349108777285e-10,5.9e-10
950.0,175.0,235.0,120.0,150.0,0.642,1.501906814072163e-10,1.24e-10
950.0,195.0,255.0,220.0,110.0,0.632,1.4718256622482174e-10,1.78e-10
950.0,175.0,215.0,20.0,50.0,0.638,-6.218696724548567e-11,-4.99e-11
950.0,175.0,315.0,420.0,70.0,0.636,5.3762335073062124e-11,1.02e-10
950.0,155.0,215.0,170.0,50.0,0.632,-2.2933918148189926e-10,-2.43e-10
950.0,135.0,235.0,420.0,150.0,0.634,-3.469642587192676e-10,-3.11e-10
950.0,135.0,215.0,420.0,70.0,0.634,1.4742074386756807e-12,-4.19e-11
950.0,115.0,315.0,370.0,90.0,0.632,-7.500836164217657e-10,-7.01e-10
950.0,115.0,335.0,70.0,50.0,0.638,-5.056726759437162e-12,-5.3899999999999996e-11
950.0,155.0,255.0,220.0,50.0,0.642,1.5906474226500173e-10,9.72e-11
950.0,175.0,215.0,320.0,130.0,0.636,-1.2539629157349353e-10,-1.4900000000000003e-10
950.0,135.0,255.0,170.0,70.0,0.632,1.3708224699389873e-10,1.63e-10
950.0,155.0,315.0,420.0,110.0,0.638,-8.252842562804815e-11,-7.25e-11
950.0,115.0,335.0,370.0,70.0,0.64,-5.107515260535969e-10,-4.99e-10
950.0,135.0,295.0,320.0,70.0,0.632,-4.123538442919742e-10,-4.24e-10
950.0,155.0,315.0,20.0,110.0,0.632,1.8950582881480512e-11,-1.3900000000000002e-11
950.0,175.0,255.0,20.0,110.0,0.64,3.913356826504192e-11,3.779999999999999e-12
950.0,115.0,335.0,270.0,50.0,0.638,-8.812720644135806e-11,-7.68e-11
950.0,155.0,255.0,220.0,70.0,0.64,1.4868835703025708e-10,1.62e-10
950.0,155.0,275.0,220.0,90.0,0.632,3.19843433034005e-10,3.4900000000000004e-10
950.0,195.0,315.0,20.0,130.0,0.632,3.359726312314215e-11,2.54e-12
950.0,135.0,315.0,170.0,90.0,0.634,7.371087197431794e-10,7.18e-10
950.0,195.0,295.0,420.0,90.0,0.634,2.412795116550336e-11,3.9e-11
950.0,175.0,255.0,370.0,150.0,0.642,-3.2485087818589754e-10,-2.94e-10
950.0,195.0,255.0,420.0,70.0,0.64,-2.031014210913404e-12,1.5900000000000005e-11
950.0,135.0,315.0,320.0,110.0,0.632,-7.961004720507335e-10,-8.01e-10
950.0,175.0,235.0,270.0,130.0,0.632,-3.562263386074362e-13,1.3099999999999999e-12
950.0,195.0,235.0,320.0,90.0,0.634,-8.411425741762583e-11,-1.03e-10
950.0,175.0,335.0,20.0,70.0,0.638,-7.156743118269495e-11,-6.03e-11
950.0,195.0,275.0,120.0,130.0,0.636,2.047072027380959e-10,1.75e-10
950.0,155.0,275.0,320.0,50.0,0.64,8.023417462185679e-11,5.59e-11
950.0,135.0,295.0,20.0,90.0,0.634,-2.2208670791702223e-11,-3.68e-11
950.0,175.0,255.0,370.0,150.0,0.634,-3.012897034757182e-10,-2.72e-10
950.0,135.0,255.0,420.0,50.0,0.64,5.560462868152277e-11,6.39e-11
950.0,135.0,315.0,320.0,150.0,0.642,-7.735600264068373e-10,-7.600000000000001e-10
950.0,155.0,275.0,120.0,50.0,0.632,-1.971461737382374e-10,-2.19e-10
950.0,135.0,295.0,70.0,90.0,0.632,9.781761110949472e-12,2.24e-11
950.0,155.0,255.0,370.0,50.0,0.642,-1.7298475206191662e-10,-2.1000000000000002e-10
950.0,175.0,215.0,370.0,70.0,0.632,4.653310714867858e-11,3.24e-11
950.0,175.0,315.0,270.0,130.0,0.636,-4.404973072118161e-10,-4.7e-10
950.0,195.0,335.0,370.0,110.0,0.642,-1.418026204562969e-11,-5.42e-11
950.0,135.0,335.0,220.0,50.0,0.636,6.751810863079449e-11,7.66e-11
950.0,175.0,275.0,120.0,110.0,0.642,2.636973420857972e-10,2.61e-10
950.0,135.0,335.0,70.0,70.0,0.634,2.4441447401876372e-11,3.93e-11
950.0,135.0,315.0,170.0,70.0,0.636,4.87319831659063e-10,4.87e-10
950.0,195.0,335.0,220.0,70.0,0.642,-4.646092909659632e-11,-1.31e-10
950.0,115.0,335.0,320.0,50.0,0.634,-3.287989698724889e-10,-2.95e-10
950.0,175.0,215.0,120.0,70.0,0.64,-1.4911169371932088e-11,2.3100000000000003e-11
950.0,135.0,295.0,20.0,110.0,0.636,-6.041663479452876e-13,-2.74e-12
950.0,135.0,215.0,270.0,70.0,0.64,8.236403098249298e-11,8.55e-11
950.0,135.0,295.0,270.0,50.0,0.634,-2.9071704119959643e-11,-1.94e-11
950.0,195.0,215.0,120.0,130.0,0.634,5.2350838495497625e-11,2.7199999999999994e-11
950.0,135.0,275.0,320.0,50.0,0.638,4.135788120993914e-11,1.62e-11
950.0,135.0,335.0,120.0,110.0,0.632,4.52832597800236e-10,4.5e-10
950.0,135.0,295.0,220.0,130.0,0.638,6.0445561494241e-10,6.27e-10
950.0,155.0,335.0,320.0,90.0,0.634,-5.025675444715539e-10,-4.84e-10
950.0,135.0,255.0,170.0,130.0,0.636,5.207061604549296e-10,4.92e-10
950.0,195.0,295.0,270.0,130.0,0.64,-3.0812794536611313e-10,-3.36e-10
950.0,135.0,235.0,20.0,50.0,0.638,-9.832127926588698e-11,-7.58e-11
950.0,155.0,215.0,320.0,150.0,0.638,-1.7032956261255866e-10,-1.89e-10
950.0,175.0,235.0,70.0,150.0,0.642,3.117629056042162e-11,3.24e-11
950.0,155.0,335.0,420.0,110.0,0.64,-9.095840497959422e-11,-5.37e-11
950.0,155.0,335.0,220.0,90.0,0.638,1.249793609650741e-10,1.5100000000000002e-10
950.0,135.0,255.0,170.0,130.0,0.64,5.360733564079634e-10,5.05e-10
950.0,195.0,215.0,270.0,70.0,0.636,-4.258535032195512e-12,3.0200000000000013e-13
950.0,155.0,335.0,70.0,110.0,0.632,6.21824736018328e-11,1.09e-10
950.0,135.0,255.0,20.0,50.0,0.636,-1.610208940743758e-10,-1.39e-10
950.0,155.0,315.0,170.0,110.0,0.634,6.611873423255313e-10,6.33e-10
950.0,155.0,255.0,170.0,110.0,0.642,4.839547741464868e-10,4.69e-10
950.0,175.0,315.0,70.0,90.0,0.636,-9.566102348010675e-12,1.82e-11
950.0,175.0,215.0,420.0,70.0,0.636,6.2268849222603e-11,7.97e-11
950.0,155.0,335.0,170.0,130.0,0.64,6.446219439435115e-10,6.41e-10
950.0,195.0,255.0,220.0,150.0,0.636,1.7859671670021162e-10,2.0500000000000002e-10
950.0,135.0,255.0,70.0,90.0,0.632,-4.666142159805362e-11,-3.32e-11
950.0,155.0,295.0,270.0,150.0,0.642,-2.7613487769513115e-10,-3.11e-10
950.0,195.0,255.0,20.0,70.0,0.634,-6.024855048399903e-11,-5.7e-11
950.0,175.0,215.0,70.0,70.0,0.634,-1.0628379834092005e-10,-1.19e-10
950.0,175.0,215.0,170.0,70.0,0.638,-2.3990069043814995e-11,-3.23e-11
950.0,175.0,315.0,70.0,90.0,0.634,-2.3756099801515112e-11,8.46e-12
950.0,155.0,255.0,270.0,90.0,0.642,8.598594192216878e-13,4.210000000000001e-12
950.0,155.0,295.0,420.0,130.0,0.638,-9.087603566479765e-11,-1.2e-10
950.0,135.0,255.0,270.0,110.0,0.632,1.0522655181845277e-10,1.25e-10
950.0,135.0,215.0,170.0,50.0,0.634,-2.7338906618013625e-10,-2.93e-10
950.0,135.0,335.0,20.0,130.0,0.638,4.5842198702122364e-11,1.8000000000000002e-11
950.0,195.0,315.0,270.0,90.0,0.642,-3.6558321774739877e-10,-3.8e-10
950.0,135.0,315.0,270.0,90.0,0.632,-3.3673439864947363e-10,-3.5799999999999995e-10
950.0,175.0,275.0,370.0,50.0,0.636,1.1443058005159982e-10,1.22e-10
